Place,avg_polarity,avg_subjectivity,review_count,dominant_sentiment
Gurudwara Charan Kamal,0.1337,0.2932,11,Positive
NSB Road,0.1336,0.4506,9,Positive
Hunderman village,0.1335,0.4534,18,Positive
Shri Subramaniya Swamy Temple,0.1333,0.25,2,Positive
Dhani Kamarini Temple,0.1333,0.6333,1,Positive
Parishath Thampuran Museum,0.1333,0.3,1,Positive
Chandon India Winery,0.1333,0.2667,1,Positive
Thamada Ghumar Falls,0.1333,0.4458,3,Positive
Lakshmi Varadaraja Swami Temple,0.1333,0.3109,1,Positive
Jayanti River,0.1333,0.4417,3,Positive
Masilamaneeswarar Temple,0.1333,0.5333,1,Positive
Kep Jog,0.1333,0.3667,1,Positive
Thanjai Mamani Koil,0.1331,0.4518,15,Positive
The Plabo,0.1329,0.5566,21,Positive
Lokamalayar Kavil Ambalam @ Lokanarkavu temple,0.1329,0.375,8,Positive
Kolleru Bird Sanctuary,0.1329,0.4414,9,Positive
"Sri Nimishamba Temple,OTC Road,near Akkipet",0.1328,0.3624,3,Positive
Puttanna Theatre,0.1328,0.3613,3,Positive
Mussoorie Lake,0.1327,0.5105,116,Positive
Nawabganj Bird Sanctuary,0.1326,0.3736,11,Positive
Wild Tribe Ranch,0.1326,0.5904,43,Positive
Howrah Junction Railway Station,0.1325,0.4485,91,Positive
Rangdum Gompa,0.1324,0.274,7,Positive
Ayyappan Temple,0.1324,0.6556,3,Positive
Bejai Museum,0.1323,0.3312,13,Positive
Bal Gopal Temple,0.1321,0.4643,1,Positive
Alka Puri,0.1321,0.5679,4,Positive
Hawa Mahal,0.1321,0.3893,1,Positive
Thrikkakara Temple,0.132,0.563,6,Positive
Sindhvai Mata Temple,0.1319,0.3181,3,Positive
Nipponzan Myohoji Budha Temple,0.1319,0.3605,10,Positive
Bangdi Bazaar,0.1318,0.2807,2,Positive
Paliakara Church,0.1317,0.285,5,Positive
Bherjan-Borjan-Padumoni Wildlife Santuary,0.1315,0.5037,3,Positive
Baba Akhandalamani Temple,0.1315,0.3363,7,Positive
Suraj Mandir,0.1314,0.4485,41,Positive
Rajwada,0.1313,0.4371,22,Positive
Ruined Temple/Church of Dhanushkodi,0.1313,0.4389,344,Positive
Anchar Lake,0.1312,0.4731,8,Positive
Durgapur Steel Plant,0.1312,0.4676,12,Positive
Pani Dihing Wildlife Sanctuary,0.1311,0.3833,6,Positive
Dhyan Chand Astroturf Stadium,0.1309,0.2256,5,Positive
Nemili Sri Bala Peetam,0.1309,0.4462,9,Positive
Thippagondanahalli Reservoir,0.1308,0.3873,9,Positive
Adharshila Dargah,0.1307,0.4273,2,Positive
Mansi Ganga Tank,0.1307,0.5868,20,Positive
Damdama Lake,0.1307,0.5572,325,Positive
Sri Vanamamalai Perumal Temple,0.1307,0.2581,7,Positive
Jaisantri Devi Temple,0.1306,0.2145,3,Positive
Kachchaleswarar Temple,0.1306,0.4444,3,Positive
Kugo Bande and Shouting Rock,0.1306,0.3671,4,Positive
Kalighat Kali Temple,0.1305,0.5142,760,Positive
Pandua Minar,0.1304,0.5158,4,Positive
Amritvarshini Vav,0.1302,0.3978,7,Positive
Ashrafi Mahal,0.1302,0.3993,43,Positive
Mayajaal Entertainment,0.1302,0.5139,160,Positive
Walavalkar Shivaji Museum,0.1302,0.4549,3,Positive
House of Laxmibai Shinde,0.1301,0.3568,20,Positive
Chitarai Sabha Temple,0.1301,0.5644,6,Positive
Tiger Safari,0.13,0.5574,10,Positive
Udayagiri Fort,0.1299,0.4826,24,Positive
Kodanand Elephant Training Centre,0.1298,0.5083,123,Positive
Mangalavanam Bird Sanctuary,0.1296,0.491,38,Positive
Singarada Hebbagrilu,0.1296,0.3542,5,Positive
Himayat Baugh Aurangabad,0.1296,0.3659,9,Positive
Sri Chandramouleswara Swamy Temple,0.1292,0.425,2,Positive
Naina Devi Temple,0.1292,0.3583,2,Positive
Divya Shila,0.1292,0.4792,6,Positive
Askot Sanctuary,0.1292,0.4917,2,Positive
Sagar Talao,0.1292,0.2583,4,Positive
Clock Tower,0.1291,0.4565,20,Positive
Government Ferry,0.129,0.49,173,Positive
Y Mall,0.1289,0.5658,5,Positive
Raj Bhavan Chennai,0.1288,0.3842,5,Positive
Bhartrihari Caves,0.1288,0.4493,106,Positive
Ancient Caves,0.1287,0.482,16,Positive
Badarama Wildlife Sanctuary,0.1286,0.3851,4,Positive
Saphalyam Shopping Complex,0.1285,0.4576,6,Positive
Rewa Kund,0.1285,0.4619,29,Positive
Delhi Rides,0.1285,0.5604,18,Positive
Narmada Mata Temple,0.1285,0.3371,9,Positive
Panchakki (Water Mill),0.1283,0.4518,401,Positive
Vikas Surya Mall,0.1283,0.35,3,Positive
Gurudwara Hemkund Sahib,0.1283,0.522,14,Positive
Rani Jheel,0.1283,0.5279,58,Positive
Malancha Niwas,0.1283,0.4727,8,Positive
Dutch Fort,0.1283,0.4243,24,Positive
Pralaya Varahanatha Temple,0.1282,0.386,4,Positive
Villupuram Bead Making Village,0.1281,0.4624,2,Positive
Arthunkal Beach,0.1281,0.4281,4,Positive
Sunehri Kothi,0.128,0.4256,2,Positive
Navabrindavanam,0.128,0.3524,14,Positive
Gouripur House,0.128,0.4577,15,Positive
Lakshmi the Elephant,0.1279,0.5154,85,Positive
Archeological museum,0.1278,0.3833,3,Positive
Kumhrar Excavation Park,0.1278,0.4065,15,Positive
RuKmini Island,0.1278,0.3463,3,Positive
Gitanjali Stadium,0.1278,0.1778,3,Positive
Cankamana,0.1278,0.3909,37,Positive
Maibam Lokpa Ching,0.1278,0.3444,3,Positive
Old Secretariat,0.1278,0.3198,13,Positive
Archeological Museum,0.1277,0.4654,10,Positive
Men-Tsee-Khang,0.1277,0.295,2,Positive
Torana Ganapati Temple,0.1276,0.5969,14,Positive
Raahu Navagrahasthalam,0.1275,0.5252,16,Positive
Vizhinjam International Seaport,0.1275,0.4685,5,Positive
Chowda Devta Temple,0.1271,0.4781,4,Positive
Nandalal Temple,0.1271,0.4643,3,Positive
Our Lady Of Health Church,0.1271,0.175,4,Positive
Umamaheswar Temple,0.1271,0.6458,4,Positive
Tower of Silence,0.1271,0.4638,45,Positive
1905 Prince's TriumphalArch Clock Tower,0.1271,0.2439,6,Positive
Chinsurah Dutch Cemetery,0.127,0.4253,13,Positive
Kazheesirama Vinnagaram,0.1269,0.1885,4,Positive
White Hill,0.1268,0.3268,10,Positive
Brihaspati Kund,0.1267,0.3267,1,Positive
Mark Mall,0.1267,0.27,5,Positive
Bindu Sarovar,0.1262,0.4366,28,Positive
Radhika Resort And Waterpark,0.1262,0.3619,3,Positive
Badavi Linga,0.1261,0.5147,6,Positive
Peb Fort,0.126,0.5465,25,Positive
Manikarnika Ghat,0.1259,0.4995,711,Positive
Madikeri Fort,0.1259,0.4248,318,Positive
Gurudwara Sri Chola Sahib,0.1258,0.3017,3,Positive
Iewduh Bara Bazar,0.1258,0.5042,26,Positive
Captain Bailey's Dungeon,0.1257,0.3147,42,Positive
Aai Vajreshwari Devi Temple,0.1257,0.5828,28,Positive
Vadabhandeshwara Temple,0.1257,0.4062,4,Positive
Kukdi Khapa Waterfall,0.1256,0.5562,7,Positive
Tarin Fish Farm,0.1256,0.5648,7,Positive
Karingachira Church,0.1256,0.3525,8,Positive
Silvassa Vasona Lion Safari,0.1255,0.453,220,Positive
Adhiparasakthi Siddhar Peetam,0.1255,0.4437,8,Positive
Kuleshwar Mahadev,0.1253,0.423,5,Positive
Covelong Catholic Church,0.1252,0.4344,7,Positive
Sunni Vora Masjid Temple,0.125,0.25,1,Positive
Gandhi Bhawan,0.125,0.5312,1,Positive
Bel Mahadev,0.125,0.2885,1,Positive
Shrine of Don Bosco mumbai,0.125,0.375,2,Positive
Prince Spa Tours & Travels,0.125,0.4312,2,Positive
Kanipura Sri Gopalakrishna Temple,0.125,0.2938,2,Positive
Yamuna Biodiversity Park,0.125,0.5114,5,Positive
Jaswant ki Chatri,0.125,0.25,2,Positive
Fun Ulagam,0.125,0.2417,2,Positive
Puratan Bari (Old House),0.125,0.5083,3,Positive
Panth-Pakar,0.125,0.3,4,Positive
Arayankavu Bhagavathy Temple,0.125,0.25,2,Positive
Tapeshwar Temple,0.125,0.5,1,Positive
Sundarban Day Tour,0.125,0.8333,1,Positive
Harulongpher Shitalabari,0.125,0.65,2,Positive
Wellington Fountain,0.125,0.35,2,Positive
Kurinjimala Wildlife Sanctuary,0.125,0.575,2,Positive
Nicholson Cemetery.,0.125,0.3875,2,Positive
Sri Adhivaraha Perumal Temple,0.125,0.3833,5,Positive
Krishnagiri Fort,0.1249,0.5625,8,Positive
Grave Of Ibrahim Lodhi,0.1248,0.4306,22,Positive
British Cemetery,0.1246,0.6249,9,Positive
Amrita School of Medicine,0.1245,0.2757,9,Positive
Ahmad Shah's Tomb,0.1245,0.4138,20,Positive
Ghatotkach Tree Templ,0.1244,0.3701,26,Positive
Honey Bees Centre,0.1244,0.3999,59,Positive
Upper Ghaghri Falls,0.1243,0.4974,5,Positive
Kashivishveshar Shiva Temple,0.1243,0.5837,3,Positive
Kati Ghati Gateway,0.124,0.5972,11,Positive
Gupt Bhimashankar,0.124,0.6219,8,Positive
Narada Kund,0.1239,0.4417,11,Positive
Poondi Reservoir,0.1238,0.569,2,Positive
Indian Tea Court Supermarket,0.1238,0.4179,1,Positive
Govardhan Peetham,0.1236,0.2433,9,Positive
Govind Sagar Wildlife Sanctuary,0.1234,0.3739,4,Positive
North Button National Park,0.1234,0.3175,2,Positive
Veerabhadra Swamy Shrine,0.1233,0.3302,8,Positive
Kovalam Avaduthura Devi Temple,0.1233,0.4083,4,Positive
Indian Wildlife Adventures,0.1233,0.1833,5,Positive
Shri Kshethra Bangaramakki,0.1233,0.2378,3,Positive
Sri Agathiyar Nadi Jothida Nilayam,0.1231,0.4717,5,Positive
Maha Bodhi Society of Srilanka,0.123,0.2675,7,Positive
Revalphadi Cave,0.1229,0.4521,2,Positive
Thenali Temple,0.1228,0.46,5,Positive
Trishna Wildlife Sanctuary,0.1227,0.4701,8,Positive
Sri Aabhatsakayeswarar Temple,0.1227,0.39,7,Positive
Pattabhirama Temple,0.1224,0.4891,19,Positive
Pearl Valley,0.1224,0.4968,41,Positive
Mallikarjuna & Ramesvara Temple,0.1223,0.4955,4,Positive
Jain Temple Panna,0.1222,0.2333,3,Positive
Ram Thakur's Ashram,0.1222,0.6,1,Positive
Zafar Mahal,0.1222,0.3013,11,Positive
Jaam Gate,0.1222,0.3678,3,Positive
Tibetan Refugee Settlement Camp,0.1222,0.15,3,Positive
Amaranarayana Temple,0.1222,0.5306,3,Positive
Gupt Ganga Temple,0.1222,0.5333,2,Positive
Neeramankara Shiva Temple,0.1221,0.5538,4,Positive
Siri Fort,0.1221,0.4328,29,Positive
Diwan-I-Aam,0.1221,0.4916,11,Positive
Manthiragiri Murugan Temple,0.122,0.4137,2,Positive
Sangeeta Mahal,0.1219,0.3874,13,Positive
Govindgarh Palace,0.1214,0.5257,8,Positive
Ekalokam Trust for Photography,0.1214,0.2967,1,Positive
St Mary's Jacobite Syrian Cathedral,0.1213,0.5296,6,Positive
Tepania Eco Park,0.1212,0.4589,2,Positive
Shakti Temple,0.1211,0.4575,13,Positive
Gurdwara Nanakiana Sahib,0.1211,0.3505,7,Positive
Aurangzeb's Tomb,0.1209,0.3657,16,Positive
Akshya Vat Vraksha,0.1208,0.3083,6,Positive
Gurudwara Shri Guru Granth Sahib Manali,0.1208,0.4833,1,Positive
Chattakpur,0.1207,0.5211,17,Positive
Tilak Maidan Stadium,0.1206,0.3822,7,Positive
Cheena Bhavana,0.1206,0.1739,8,Positive
Narahari Parvata,0.1206,0.4148,6,Positive
Capitol Complex,0.1203,0.5353,95,Positive
Modella Mall,0.1202,0.4295,5,Positive
Patitpavan Mandir,0.1201,0.4615,4,Positive
Varasidi Vinayakar Temple,0.12,0.3817,10,Positive
Chandra Kanta Handique Bhavan,0.12,0.28,1,Positive
Mini Zoological Garden,0.12,0.5682,12,Positive
Avantiswami Temple,0.12,0.4342,38,Positive
Bhusandeswar Temple,0.1199,0.4885,10,Positive
Kalyanji Temple,0.1199,0.3134,5,Positive
Raja Karna Ka Kila,0.1198,0.4042,4,Positive
Madan Kamdev,0.1198,0.3517,28,Positive
Fernandes Bridge,0.1196,0.386,8,Positive
Mahakal Shakti Pith,0.1196,0.5027,2,Positive
Taal-Katore-ki-Karbala,0.1196,0.3089,2,Positive
Vidisha District Museum,0.1195,0.484,12,Positive
Raj Bari Palace,0.1195,0.2948,4,Positive
Kunchikal Falls,0.1195,0.581,1,Positive
Ambardi Safari Park,0.1195,0.4221,1,Positive
Bodhgaya Main Market,0.1193,0.4389,1,Positive
Water Lock Gate,0.1192,0.3499,4,Positive
Rosser Baptist Church,0.1192,0.3892,6,Positive
Mattur Lake,0.1191,0.5266,12,Positive
Sri Thiagarajarswamy Temple,0.1191,0.5372,5,Positive
Indian Institute of Mass Communication,0.119,0.2321,3,Positive
Indira Gandhi Zoological Park,0.119,0.1905,3,Positive
Laxminath Mandir,0.1189,0.475,2,Positive
Oswal Syndicate,0.1188,0.5812,2,Positive
Korattymuthy Shrine,0.1188,0.1875,2,Positive
Naval Uprising Statue,0.1187,0.4875,4,Positive
Chandavaram Excavation Site,0.1186,0.261,3,Positive
Barton Library,0.1185,0.2498,12,Positive
Lendi Baug,0.1183,0.4416,60,Positive
Veda Peak,0.1183,0.5139,2,Positive
Mrigavani Wildlife Park,0.1177,0.5218,13,Positive
Neogal Park,0.1176,0.5487,21,Positive
New Mangalore Port,0.1176,0.5067,29,Positive
Jada Tirtham,0.1176,0.3045,30,Positive
Samosa Mahal,0.1176,0.3416,6,Positive
Jaisalmer Folklore Museum,0.1175,0.517,26,Positive
Nehru Smriti Udyan,0.1174,0.4661,5,Positive
Garbhaji Falls,0.1172,0.5134,34,Positive
Bal Gandharva Rang Mandir,0.117,0.511,2,Positive
Batuk Bhairav Mandir,0.117,0.4826,77,Positive
Thaliyil Neelakandeshwar Temple,0.1168,0.3579,5,Positive
Nila Gumbad,0.1167,0.3688,5,Positive
Ganesh and Nandi Statue,0.1167,0.2,2,Positive
Turf 137,0.1167,0.2917,1,Positive
Ashok Cosmos Mall,0.1167,0.6043,5,Positive
Suvarna Temple,0.1167,0.3962,3,Positive
Raigad Museum,0.1167,0.6,1,Positive
Shree Ayyappa Temple,0.1167,0.343,6,Positive
Yoga Narasimha Swamy Temple,0.1167,0.2083,4,Positive
Badshahi Ashurkhana,0.1166,0.2787,7,Positive
St Antony's Church,0.1165,0.4637,7,Positive
Shri Chhatrapati Shivaji Museum,0.1163,0.3681,4,Positive
Doll Mall,0.1163,0.5962,5,Positive
Creativity,0.1162,0.575,2,Positive
Vettangudi Bird Sanctuary,0.1159,0.3885,3,Positive
Gaysons the Fashion Mall,0.1158,0.4088,18,Positive
Chika Mosque,0.1157,0.4247,10,Positive
Sri Kandaswamy Temple Vasantha Mandapam,0.1156,0.2911,5,Positive
GIQ Jewellery carpets and other handicrafts plus clothes,0.1156,0.6375,2,Positive
Prabal Fort,0.1156,0.5759,35,Positive
Tsunami Monument,0.1156,0.4802,81,Positive
Dashbhuja Ganpati Temple,0.1156,0.361,11,Positive
Devka Beach,0.1155,0.5608,480,Positive
CBZZ Complex,0.115,0.4688,2,Positive
Shri Saibaba Tapobhumi Mandir,0.115,0.4233,4,Positive
Madurai Government Museum,0.115,0.3657,22,Positive
Aberdeen Clock Tower,0.1149,0.3139,35,Positive
Naganathaswamy Temple,0.1147,0.4227,18,Positive
Mudhraneshwar Mahadeo Temple,0.1146,0.2342,2,Positive
Arulmigu Kandaswamy Temple,0.1146,0.3451,6,Positive
Periaapaalayath Amman Temple,0.1146,0.506,4,Positive
Tomb of Amir Khusro,0.1144,0.3091,3,Positive
Gold Souk Grande,0.1143,0.4898,30,Positive
Nagore Dargah,0.1143,0.4134,37,Positive
Lloyd Botanical Garden,0.1142,0.5523,49,Positive
Talatal Ghar,0.1141,0.425,45,Positive
Gaya Ji Purohit,0.1141,0.4837,11,Positive
Alliance Francaise,0.1141,0.1796,5,Positive
Sola-Kambi Temple,0.1141,0.2688,2,Positive
Scottish Cemetery at Calcutta,0.114,0.3973,5,Positive
Sujatha Temple,0.114,0.3891,38,Positive
Shri Shirdi Saibaba Mandir,0.1139,0.4741,3,Positive
Rajgad Waterpark,0.1139,0.5139,9,Positive
Sitabuldi Fort,0.1136,0.3941,15,Positive
Kumble Fort,0.1133,0.4891,13,Positive
Pune Equestrian,0.1133,0.4633,1,Positive
Fabmall,0.1132,0.5519,4,Positive
Thang,0.1131,0.4589,6,Positive
Champa Baoli,0.1131,0.4948,26,Positive
Tomb of Balban,0.1129,0.3648,12,Positive
Sakshigopal Temple,0.1128,0.4794,146,Positive
Chaubis Khamba Temple,0.1127,0.4443,18,Positive
"Pancha Varneswarar Temple, Thirunallur",0.1125,0.4231,3,Positive
Vaduvoor Bird Sanctuary,0.1125,0.5375,4,Positive
Jijamata Balak Mandir,0.1125,0.325,1,Positive
Rishikesh Yogi Ashram,0.1125,0.85,1,Positive
Paranda Fort,0.1125,0.3125,1,Positive
Monastero Tak Thok,0.1124,0.367,5,Positive
Iltutmish's Tomb,0.1122,0.5057,22,Positive
Akshaya Vat,0.1121,0.3288,45,Positive
Phulwari Sharif,0.1119,0.4839,10,Positive
Sir Syed Academy Museum,0.1119,0.3366,8,Positive
Arulmigu Sakthi Vinayagar Temple,0.1119,0.2829,6,Positive
Gurudwara Sri Datan Sar Sahib,0.1115,0.3375,4,Positive
Oothukadu Kalinga Narayana Perumal Temple,0.1115,0.4646,5,Positive
Shah's Water City and Resort,0.1112,0.5158,4,Positive
Bindu Sarovara,0.1112,0.4379,28,Positive
Sitala Temple,0.1111,0.6,1,Positive
Sahastra Bahu Temples,0.1111,0.6278,3,Positive
Ngengpui Wildlife Sanctuary,0.1111,0.35,1,Positive
Siruvachur Madurakali Amman Temple,0.1111,0.4972,2,Positive
St. John's Orthodox Syrian Church,0.1108,0.455,6,Positive
Siksha Bhavan,0.1107,0.2976,7,Positive
Chhatta Chowk Bazaar,0.1105,0.3394,21,Positive
Barddhaman Maharaja Palace,0.1104,0.4173,9,Positive
Vypeenkotta Seminary,0.1104,0.2208,3,Positive
Jafarganj Cemetery,0.1102,0.3149,18,Positive
Bhalu Dam,0.11,0.5339,17,Positive
World War II Cemetery,0.11,0.2556,5,Positive
Big G Mall,0.11,0.4506,34,Positive
Sondai Fort,0.1099,0.7901,3,Positive
Hanumat Dham,0.1095,0.4132,4,Positive
Roman Emporia Poduca: Arikamedu Archaeological Site,0.1093,0.4337,46,Positive
Chor Minar,0.1092,0.3504,15,Positive
Sumangali Theater,0.1091,0.5886,1,Positive
The Chamber of Picture Treasures (Z'al-ma),0.109,0.5652,8,Positive
Aryankavu Shastha Temple,0.109,0.446,9,Positive
Unhavare Natural Hot Water Spring,0.1089,0.5558,5,Positive
Shirali Maha Ganapathi Mahammaya Temple,0.1086,0.38,2,Positive
Masti Katte,0.1083,0.35,2,Positive
Maharajke Park,0.1083,0.3095,2,Positive
Tundah Widlife Sanctuary,0.1083,0.4333,2,Positive
Sri Sathya Sai University,0.1083,0.1771,4,Positive
Our Lady of Rosary Church,0.1083,0.237,4,Positive
Beejamandal Temple,0.1081,0.4269,14,Positive
Biranchi Narayan Temple,0.108,0.3567,8,Positive
Yoga anjaneyar temple,0.108,0.4295,6,Positive
Shri Naina Devi Ji Ropeway,0.108,0.3411,2,Positive
Ancient Shrines Of Morena,0.1079,0.4883,8,Positive
Goa Brewing Co.,0.1079,0.3755,3,Positive
Green Chowk,0.1078,0.4136,14,Positive
Mechuka Valley,0.1078,0.4801,10,Positive
Kumaraparvath,0.1076,0.6303,11,Positive
Namdhapha National Park,0.1076,0.2548,5,Positive
Writers' Building,0.1075,0.3686,54,Positive
Panbari Reserve Forest,0.1074,0.4645,4,Positive
Shree Neelkanth Mahadev Mandir,0.1073,0.3688,4,Positive
John Sullivan Memorial,0.1073,0.4747,26,Positive
The American Center,0.1073,0.3609,1,Positive
Himalayan Bird Park,0.1072,0.4533,29,Positive
Chhatri of Raja Jaswant Singh,0.1071,0.2857,1,Positive
Swastik Vihar Mahasamund,0.1069,0.4056,3,Positive
Saurkha falls,0.1069,0.6222,3,Positive
Anchorwala Ahinsha Dham,0.1069,0.5694,8,Positive
Chethalayam Falls,0.1068,0.4991,13,Positive
Hazrat Qutubuddin Baba Risaldar Rehmatullah Alaih,0.1067,0.3933,1,Positive
Chhatra Mahal,0.1067,0.4776,5,Positive
Raghuleela Mega Mall,0.1065,0.4388,27,Positive
Sarojendra Deb Raikat Kala Kendra,0.1062,0.2376,4,Positive
Fort William,0.1059,0.3961,101,Positive
Arulmigu Agasthyar Temple,0.1057,0.2893,2,Positive
Halu Rameshwara Temple,0.1056,0.3083,2,Positive
St. George Syro-Malabar Catholic Church of Forane,0.1056,0.2624,8,Positive
ND'S film world,0.1056,0.3528,3,Positive
Mandla Plant Fossils National Park,0.1056,0.4625,6,Positive
Somanaadheeswarar Temple,0.1056,0.325,3,Positive
Nagancheri Mana Park,0.1055,0.3167,7,Positive
Nilamadhav Temple,0.1055,0.3957,8,Positive
Tomb Of John Russell Colvin,0.1054,0.3248,7,Positive
Jallianwala Bagh,0.1051,0.4747,3090,Positive
Faizabad Sports Complex,0.105,0.4075,2,Positive
Salimgarh Fort,0.105,0.3662,10,Positive
Vridh Badri Temple,0.105,0.44,5,Positive
Mura Puk,0.1048,0.2762,1,Positive
Jalmagna (Submerged) Shivling,0.1048,0.3338,5,Positive
Bhimnath Temple,0.1045,0.5164,2,Positive
Kumarakom Craft Museum,0.1045,0.3115,10,Positive
Yogini Dham,0.1042,0.6333,1,Positive
Ista Kameswari Temple,0.1042,0.4521,4,Positive
Fairy Cottage & Picnic Spot,0.1042,0.35,1,Positive
Kotha Bastion,0.1041,0.3807,4,Positive
Sri Narasingha Chaitanya Matha,0.104,0.2978,2,Positive
Wonder world,0.104,0.384,10,Positive
Ralong Hot Springs,0.104,0.6981,10,Positive
Randarda  Lake,0.1036,0.5049,6,Positive
Sanskar Kendra,0.1036,0.4394,14,Positive
Karpoori Thakur Museum,0.1035,0.5491,10,Positive
Sheikh Yusuf Qattal's Tomb,0.103,0.3208,8,Positive
Uzan Bazar,0.1029,0.2493,9,Positive
Kundrathur Murugan Temple,0.1027,0.4491,26,Positive
Srivanchiyam Vanchinathaswamy Temple,0.1027,0.3624,10,Positive
Tirusoolanathar Temple,0.1026,0.4484,4,Positive
Bharmani Mata Temple,0.1024,0.338,14,Positive
Kotwali Bazaar,0.1024,0.4424,8,Positive
St. George's Church,0.1023,0.2597,8,Positive
Phaladhara Panchadhara,0.1023,0.508,52,Positive
Floating Market Patuli,0.1022,0.6126,11,Positive
Molai Forest,0.1018,0.442,4,Positive
Thirumeny Cultural Centre,0.1018,0.3727,19,Positive
"Pongu Sani Temple, Thirukolikadu Road, Keeralathur, Tamil Nadu",0.1016,0.4242,8,Positive
Thalassery Sea Bridge,0.1016,0.5145,14,Positive
Kanchangarah,0.1014,0.3625,2,Positive
Hingolgadh Castle Museum,0.1012,0.504,2,Positive
Bhadrakali Temple (Shri Devi Koop),0.101,0.3741,7,Positive
Folklore Cultural Theatre,0.1009,0.5162,14,Positive
Sohna Sulphur Spring,0.1004,0.5561,8,Positive
Kabi Lungchok,0.1002,0.3582,21,Positive
Kabuliwala Shopping Mall,0.1002,0.3583,7,Positive
Naqqar Khana,0.1001,0.2629,14,Positive
Valiyakoikal Temple,0.1,0.4333,6,Positive
Mor Ignatius Manjinikkara Dayara,0.1,0.5,2,Positive
Chauntra Valley,0.1,0.325,2,Positive
Vidyarthi Khadi Bhandar,0.1,0.4,1,Positive
Mahasoba Mandir,0.1,0.45,1,Positive
Gopeshwar Temple,0.1,0.4,1,Positive
Attahas Temple,0.1,0.3833,2,Positive
Ajari Temple,0.1,0.34,5,Positive
Kauleshwari Devi Temple,0.1,0.3938,1,Positive
Gnanapureeswarar Temple,0.1,0.2,1,Positive
Azhagar Perumal Kovil,0.1,0.4,1,Positive
Gajbadevi Temple,0.1,0.4,1,Positive
Sri Gomantak Tirupati Balaji Devasthan,0.1,0.4,1,Positive
Panvel Nagar Parishad Lake,0.1,0.3875,2,Positive
Jyotirling temple,0.1,0.2524,2,Positive
Lengteng Wildlife Sanctuary,0.1,0.4,2,Positive
Shaheed Bhagat Singh Memorial Museum,0.1,0.4,1,Positive
Appakkudathaan Perumal Temple,0.1,0.4,1,Positive
Tripedia Day Tours,0.1,0.65,1,Positive
Ranthambore-Jaipur Taxi 24/7,0.1,0.2417,2,Positive
Manacaud Valiyapalli Muslim Jamath,0.1,0.5625,1,Positive
Antpur Ramakrishna Math,0.1,0.2667,3,Positive
LIC Building,0.1,0.125,6,Positive
Jhulna Mahal,0.1,0.2,1,Positive
Chindiyatrai Madha Church Lady of Bon Voyage,0.1,1.0,1,Positive
Lachhuar Jain Temple,0.1,0.4,1,Positive
Ambara Chowk,0.1,0.4,3,Positive
The Dalai Lama Temple Loop,0.1,0.2,1,Positive
Sarkarai Padithurai Ghat,0.1,0.7,1,Positive
Moyna Choura,0.1,0.2,1,Positive
Shri Jalaram Temple,0.1,0.6,1,Positive
Talamba Dam,0.1,0.4,2,Positive
Eco Urban Village,0.1,0.1944,3,Positive
Ghoghla Beach,0.1,0.2,1,Positive
Manma Mata Temple,0.1,0.4,1,Positive
Malanjhkudum Falls,0.1,1.0,1,Positive
Kedar Tal,0.1,0.4,1,Positive
Mokham Vilas,0.1,0.4812,2,Positive
Tomb of Atgah Khan,0.1,0.3,1,Positive
Shrine of the Three Hundred Million Gods,0.1,1.0,1,Positive
Poruvazhy Peruviruthy Malanada Temple,0.1,0.375,2,Positive
Kripapureeswarar Temple,0.1,0.2,1,Positive
Baba Gauri Shankar Temple,0.1,0.3,1,Positive
Sree Swarnavalli Mutt,0.1,0.4,1,Positive
Madayi Sree Vadukunda Shiva Temple,0.1,0.4,1,Positive
Pakhui Wildlife Sanctuary,0.1,0.4646,4,Positive
Victorian Gothic and Art Deco Ensembles of Mumbai - UNESCO,0.1,0.4,1,Positive
Aarey Bhaskar Sports & Welfare Centre,0.1,0.4,1,Positive
Sri Thiru Aappudayar Shiva Temple,0.1,0.2722,3,Positive
Sihar Shiva Temple,0.1,0.3,1,Positive
Bhuli Bhatiyari Ka Mahal,0.0997,0.2927,4,Positive
Masjid Gharib Nawaz,0.0997,0.2473,4,Positive
Gurka Fort,0.0997,0.3307,8,Positive
Sutharethineshwar Temple,0.0996,0.6089,2,Positive
Neemrana Baoli,0.0996,0.5245,15,Positive
Mangla Gauri Temple,0.0995,0.3871,39,Positive
Ganganna Sirrasu Waterfalls,0.0994,0.5561,3,Positive
Sarasgad,0.0994,0.6037,10,Positive
Rudra Mahalaya,0.0993,0.4773,7,Positive
Pallikondeswarar Temple,0.0991,0.5307,11,Positive
